index,crop,month,year,price,category
346,"CORN GRITS, WHITE, #12, 1 KG",Sep,2022,37.23,CEREALS
347,"CORN GRITS, WHITE, #12, 1 KG",Oct,2022,37.33,CEREALS
348,"CORN GRITS, WHITE, #12, 1 KG",Nov,2022,38.05,CEREALS
349,"CORN GRITS, WHITE, #12, 1 KG",Dec,2022,38.08,CEREALS
350,"CORN GRITS, WHITE, #12, 1 KG",Annual,2022,35.74,CEREALS
351,"CORN GRITS, WHITE, #12, 1 KG",Jan,2023,37.54,CEREALS
352,"CORN GRITS, WHITE, #12, 1 KG",Feb,2023,36.94,CEREALS
353,"CORN GRITS, WHITE, #12, 1 KG",Mar,2023,36.34,CEREALS
354,"CORN GRITS, WHITE, #12, 1 KG",Apr,2023,36.28,CEREALS
355,"CORN GRITS, WHITE, #12, 1 KG",May,2023,36.74,CEREALS
356,"CORN GRITS, WHITE, #12, 1 KG",Jun,2023,37.48,CEREALS
357,"CORN GRITS, WHITE, #12, 1 KG",Jul,2023,37.86,CEREALS
358,"CORN GRITS, WHITE, #12, 1 KG",Aug,2023,38.08,CEREALS
359,"CORN GRITS, WHITE, #12, 1 KG",Sep,2023,38.24,CEREALS
360,"CORN GRITS, WHITE, #12, 1 KG",Oct,2023,38.32,CEREALS
361,"CORN GRITS, WHITE, #12, 1 KG",Nov,2023,38.38,CEREALS
362,"CORN GRITS, WHITE, #12, 1 KG",Dec,2023,38.23,CEREALS
363,"CORN GRITS, WHITE, #12, 1 KG",Annual,2023,37.54,CEREALS
364,"CORN GRITS, WHITE, 1 KG",Jan,2020,29.78,CEREALS
365,"CORN GRITS, WHITE, 1 KG",Feb,2020,29.15,CEREALS
366,"CORN GRITS, WHITE, 1 KG",Mar,2020,28.78,CEREALS
367,"CORN GRITS, WHITE, 1 KG",Apr,2020,31.69,CEREALS
368,"CORN GRITS, WHITE, 1 KG",May,2020,32.51,CEREALS
369,"CORN GRITS, WHITE, 1 KG",Jun,2020,32.41,CEREALS
370,"CORN GRITS, WHITE, 1 KG",Jul,2020,32.34,CEREALS
371,"CORN GRITS, WHITE, 1 KG",Aug,2020,31.82,CEREALS
372,"CORN GRITS, WHITE, 1 KG",Sep,2020,31.55,CEREALS
373,"CORN GRITS, WHITE, 1 KG",Oct,2020,30.7,CEREALS
374,"CORN GRITS, WHITE, 1 KG",Nov,2020,30.38,CEREALS
375,"CORN GRITS, WHITE, 1 KG",Dec,2020,30.34,CEREALS
376,"CORN GRITS, WHITE, 1 KG",Annual,2020,30.95,CEREALS
377,"CORN GRITS, WHITE, 1 KG",Jan,2021,29.72,CEREALS
378,"CORN GRITS, WHITE, 1 KG",Feb,2021,30.34,CEREALS
379,"CORN GRITS, WHITE, 1 KG",Mar,2021,30.54,CEREALS
380,"CORN GRITS, WHITE, 1 KG",Apr,2021,32.57,CEREALS
381,"CORN GRITS, WHITE, 1 KG",May,2021,34.7,CEREALS
382,"CORN GRITS, WHITE, 1 KG",Jun,2021,35.31,CEREALS
383,"CORN GRITS, WHITE, 1 KG",Jul,2021,36.55,CEREALS
384,"CORN GRITS, WHITE, 1 KG",Aug,2021,36.59,CEREALS
385,"CORN GRITS, WHITE, 1 KG",Sep,2021,35.79,CEREALS
386,"CORN GRITS, WHITE, 1 KG",Oct,2021,35.88,CEREALS
387,"CORN GRITS, WHITE, 1 KG",Nov,2021,35.83,CEREALS
388,"CORN GRITS, WHITE, 1 KG",Dec,2021,35.67,CEREALS
389,"CORN GRITS, WHITE, 1 KG",Annual,2021,34.12,CEREALS
390,"CORN GRITS, WHITE, 1 KG",Jan,2022,36.11,CEREALS
391,"CORN GRITS, WHITE, 1 KG",Feb,2022,36.39,CEREALS
392,"CORN GRITS, WHITE, 1 KG",Mar,2022,35.99,CEREALS
393,"CORN GRITS, WHITE, 1 KG",Apr,2022,36.3,CEREALS
394,"CORN GRITS, WHITE, 1 KG",May,2022,36.9,CEREALS
395,"CORN GRITS, WHITE, 1 KG",Jun,2022,37.22,CEREALS
396,"CORN GRITS, WHITE, 1 KG",Jul,2022,37.77,CEREALS
397,"CORN GRITS, WHITE, 1 KG",Aug,2022,37.98,CEREALS
398,"CORN GRITS, WHITE, 1 KG",Sep,2022,39.49,CEREALS
399,"CORN GRITS, WHITE, 1 KG",Oct,2022,39.41,CEREALS
400,"CORN GRITS, WHITE, 1 KG",Nov,2022,39.66,CEREALS
401,"CORN GRITS, WHITE, 1 KG",Dec,2022,40.04,CEREALS
402,"CORN GRITS, WHITE, 1 KG",Annual,2022,37.77,CEREALS
403,"CORN GRITS, WHITE, 1 KG",Jan,2023,40.34,CEREALS
404,"CORN GRITS, WHITE, 1 KG",Feb,2023,40.33,CEREALS
405,"CORN GRITS, WHITE, 1 KG",Mar,2023,40.47,CEREALS
406,"CORN GRITS, WHITE, 1 KG",Apr,2023,40.31,CEREALS
407,"CORN GRITS, WHITE, 1 KG",May,2023,40.43,CEREALS
408,"CORN GRITS, WHITE, 1 KG",Jun,2023,40.38,CEREALS
409,"CORN GRITS, WHITE, 1 KG",Jul,2023,40.87,CEREALS
410,"CORN GRITS, WHITE, 1 KG",Aug,2023,41.2,CEREALS
411,"CORN GRITS, WHITE, 1 KG",Sep,2023,43.45,CEREALS
412,"CORN GRITS, WHITE, 1 KG",Oct,2023,43.8,CEREALS
413,"CORN GRITS, WHITE, 1 KG",Nov,2023,44.43,CEREALS
414,"CORN GRITS, WHITE, 1 KG",Dec,2023,44.43,CEREALS
415,"CORN GRITS, WHITE, 1 KG",Annual,2023,41.7,CEREALS
416,"CORN GRITS, YELLOW, 1 KG",Jan,2020,29.78,CEREALS
417,"CORN GRITS, YELLOW, 1 KG",Feb,2020,29.91,CEREALS
418,"CORN GRITS, YELLOW, 1 KG",Mar,2020,29.98,CEREALS
419,"CORN GRITS, YELLOW, 1 KG",Apr,2020,29.84,CEREALS
420,"CORN GRITS, YELLOW, 1 KG",May,2020,30.13,CEREALS
421,"CORN GRITS, YELLOW, 1 KG",Jun,2020,30.26,CEREALS
422,"CORN GRITS, YELLOW, 1 KG",Jul,2020,30.13,CEREALS
423,"CORN GRITS, YELLOW, 1 KG",Aug,2020,29.42,CEREALS
424,"CORN GRITS, YELLOW, 1 KG",Sep,2020,29.87,CEREALS
425,"CORN GRITS, YELLOW, 1 KG",Oct,2020,29.82,CEREALS
426,"CORN GRITS, YELLOW, 1 KG",Nov,2020,29.64,CEREALS
427,"CORN GRITS, YELLOW, 1 KG",Dec,2020,29.66,CEREALS
428,"CORN GRITS, YELLOW, 1 KG",Annual,2020,29.87,CEREALS
429,"CORN GRITS, YELLOW, 1 KG",Jan,2021,29.65,CEREALS
430,"CORN GRITS, YELLOW, 1 KG",Feb,2021,29.7,CEREALS
431,"CORN GRITS, YELLOW, 1 KG",Mar,2021,29.63,CEREALS
432,"CORN GRITS, YELLOW, 1 KG",Apr,2021,29.56,CEREALS
433,"CORN GRITS, YELLOW, 1 KG",May,2021,29.44,CEREALS
434,"CORN GRITS, YELLOW, 1 KG",Jun,2021,29.63,CEREALS
435,"CORN GRITS, YELLOW, 1 KG",Jul,2021,30.16,CEREALS
436,"CORN GRITS, YELLOW, 1 KG",Aug,2021,30.27,CEREALS
437,"CORN GRITS, YELLOW, 1 KG",Sep,2021,30.78,CEREALS
438,"CORN GRITS, YELLOW, 1 KG",Oct,2021,31.03,CEREALS
439,"CORN GRITS, YELLOW, 1 KG",Nov,2021,31.2,CEREALS
440,"CORN GRITS, YELLOW, 1 KG",Dec,2021,31.3,CEREALS
441,"CORN GRITS, YELLOW, 1 KG",Annual,2021,30.2,CEREALS
442,"CORN GRITS, YELLOW, 1 KG",Jan,2022,31.43,CEREALS
443,"CORN GRITS, YELLOW, 1 KG",Feb,2022,31.54,CEREALS
444,"CORN GRITS, YELLOW, 1 KG",Mar,2022,31.94,CEREALS
445,"CORN GRITS, YELLOW, 1 KG",Apr,2022,32.13,CEREALS
446,"CORN GRITS, YELLOW, 1 KG",May,2022,32.61,CEREALS
447,"CORN GRITS, YELLOW, 1 KG",Jun,2022,32.57,CEREALS
448,"CORN GRITS, YELLOW, 1 KG",Jul,2022,32.91,CEREALS
449,"CORN GRITS, YELLOW, 1 KG",Aug,2022,33.45,CEREALS
450,"CORN GRITS, YELLOW, 1 KG",Sep,2022,33.79,CEREALS
451,"CORN GRITS, YELLOW, 1 KG",Oct,2022,34.1,CEREALS
452,"CORN GRITS, YELLOW, 1 KG",Nov,2022,33.92,CEREALS
453,"CORN GRITS, YELLOW, 1 KG",Dec,2022,34.19,CEREALS
454,"CORN GRITS, YELLOW, 1 KG",Annual,2022,32.88,CEREALS
455,"CORN GRITS, YELLOW, 1 KG",Jan,2023,34.29,CEREALS
456,"CORN GRITS, YELLOW, 1 KG",Feb,2023,34.47,CEREALS
457,"CORN GRITS, YELLOW, 1 KG",Mar,2023,34.41,CEREALS
458,"CORN GRITS, YELLOW, 1 KG",Apr,2023,34.35,CEREALS
459,"CORN GRITS, YELLOW, 1 KG",May,2023,34.49,CEREALS
460,"CORN GRITS, YELLOW, 1 KG",Jun,2023,34.25,CEREALS
461,"CORN GRITS, YELLOW, 1 KG",Jul,2023,34.35,CEREALS
462,"CORN GRITS, YELLOW, 1 KG",Aug,2023,34.5,CEREALS
463,"CORN GRITS, YELLOW, 1 KG",Sep,2023,34.74,CEREALS
464,"CORN GRITS, YELLOW, 1 KG",Oct,2023,34.8,CEREALS
465,"CORN GRITS, YELLOW, 1 KG",Nov,2023,34.66,CEREALS
466,"CORN GRITS, YELLOW, 1 KG",Dec,2023,34.88,CEREALS
467,"CORN GRITS, YELLOW, 1 KG",Annual,2023,34.51,CEREALS
468,"CORN, CRACKED, 1 KG",Jan,2020,25.93,CEREALS
469,"CORN, CRACKED, 1 KG",Feb,2020,26.35,CEREALS
470,"CORN, CRACKED, 1 KG",Mar,2020,26.06,CEREALS
471,"CORN, CRACKED, 1 KG",Apr,2020,25.64,CEREALS
472,"CORN, CRACKED, 1 KG",May,2020,25.93,CEREALS
473,"CORN, CRACKED, 1 KG",Jun,2020,25.93,CEREALS
474,"CORN, CRACKED, 1 KG",Jul,2020,25.93,CEREALS
475,"CORN, CRACKED, 1 KG",Aug,2020,26.22,CEREALS
476,"CORN, CRACKED, 1 KG",Sep,2020,26.22,CEREALS
477,"CORN, CRACKED, 1 KG",Oct,2020,26.22,CEREALS
478,"CORN, CRACKED, 1 KG",Nov,2020,26.07,CEREALS
479,"CORN, CRACKED, 1 KG",Dec,2020,26.22,CEREALS
480,"CORN, CRACKED, 1 KG",Annual,2020,26.06,CEREALS
481,"CORN, CRACKED, 1 KG",Jan,2021,26.22,CEREALS
482,"CORN, CRACKED, 1 KG",Feb,2021,26.64,CEREALS
483,"CORN, CRACKED, 1 KG",Mar,2021,26.64,CEREALS
484,"CORN, CRACKED, 1 KG",Apr,2021,26.64,CEREALS
485,"CORN, CRACKED, 1 KG",May,2021,26.42,CEREALS
486,"CORN, CRACKED, 1 KG",Jun,2021,26.5,CEREALS
487,"CORN, CRACKED, 1 KG",Jul,2021,26.79,CEREALS
488,"CORN, CRACKED, 1 KG",Aug,2021,27.35,CEREALS
489,"CORN, CRACKED, 1 KG",Sep,2021,28.52,CEREALS
490,"CORN, CRACKED, 1 KG",Oct,2021,28.72,CEREALS
491,"CORN, CRACKED, 1 KG",Nov,2021,28.83,CEREALS
492,"CORN, CRACKED, 1 KG",Dec,2021,28.83,CEREALS
493,"CORN, CRACKED, 1 KG",Annual,2021,27.34,CEREALS
494,"CORN, CRACKED, 1 KG",Jan,2022,28.86,CEREALS
495,"CORN, CRACKED, 1 KG",Feb,2022,29.08,CEREALS
496,"CORN, CRACKED, 1 KG",Mar,2022,29.04,CEREALS
497,"CORN, CRACKED, 1 KG",Apr,2022,29.36,CEREALS
498,"CORN, CRACKED, 1 KG",May,2022,29.86,CEREALS
499,"CORN, CRACKED, 1 KG",Jun,2022,29.92,CEREALS
500,"CORN, CRACKED, 1 KG",Jul,2022,30.96,CEREALS
501,"CORN, CRACKED, 1 KG",Aug,2022,31.79,CEREALS
502,"CORN, CRACKED, 1 KG",Sep,2022,32.58,CEREALS
503,"CORN, CRACKED, 1 KG",Oct,2022,32.67,CEREALS
504,"CORN, CRACKED, 1 KG",Nov,2022,32.67,CEREALS
505,"CORN, CRACKED, 1 KG",Dec,2022,32.33,CEREALS
506,"CORN, CRACKED, 1 KG",Annual,2022,30.76,CEREALS
507,"CORN, CRACKED, 1 KG",Jan,2023,32.19,CEREALS
508,"CORN, CRACKED, 1 KG",Feb,2023,32.4,CEREALS
509,"CORN, CRACKED, 1 KG",Mar,2023,32.44,CEREALS
510,"CORN, CRACKED, 1 KG",Apr,2023,32.78,CEREALS
511,"CORN, CRACKED, 1 KG",May,2023,33.33,CEREALS
512,"CORN, CRACKED, 1 KG",Jun,2023,33.29,CEREALS
513,"CORN, CRACKED, 1 KG",Jul,2023,33.27,CEREALS
514,"CORN, CRACKED, 1 KG",Aug,2023,33.25,CEREALS
515,"CORN, CRACKED, 1 KG",Sep,2023,33.88,CEREALS
516,"CORN, CRACKED, 1 KG",Oct,2023,34.21,CEREALS
517,"CORN, CRACKED, 1 KG",Nov,2023,33.71,CEREALS
518,"CORN, CRACKED, 1 KG",Dec,2023,33.71,CEREALS
519,"CORN, CRACKED, 1 KG",Annual,2023,33.21,CEREALS
520,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jan,2020,30.2,CEREALS
521,"WHOLE CORN GRAIN, YELLOW, 1 KG",Feb,2020,29.96,CEREALS
522,"WHOLE CORN GRAIN, YELLOW, 1 KG",Mar,2020,29.93,CEREALS
523,"WHOLE CORN GRAIN, YELLOW, 1 KG",Apr,2020,30.33,CEREALS
524,"WHOLE CORN GRAIN, YELLOW, 1 KG",May,2020,30.41,CEREALS
525,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jun,2020,30.71,CEREALS
526,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jul,2020,30.93,CEREALS
527,"WHOLE CORN GRAIN, YELLOW, 1 KG",Aug,2020,30.93,CEREALS
528,"WHOLE CORN GRAIN, YELLOW, 1 KG",Sep,2020,31.12,CEREALS
529,"WHOLE CORN GRAIN, YELLOW, 1 KG",Oct,2020,32.35,CEREALS
530,"WHOLE CORN GRAIN, YELLOW, 1 KG",Nov,2020,32.36,CEREALS
531,"WHOLE CORN GRAIN, YELLOW, 1 KG",Dec,2020,32.57,CEREALS
532,"WHOLE CORN GRAIN, YELLOW, 1 KG",Annual,2020,30.98,CEREALS
533,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jan,2021,32.88,CEREALS
534,"WHOLE CORN GRAIN, YELLOW, 1 KG",Feb,2021,33.03,CEREALS
535,"WHOLE CORN GRAIN, YELLOW, 1 KG",Mar,2021,33.52,CEREALS
536,"WHOLE CORN GRAIN, YELLOW, 1 KG",Apr,2021,33.61,CEREALS
537,"WHOLE CORN GRAIN, YELLOW, 1 KG",May,2021,33.8,CEREALS
538,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jun,2021,33.49,CEREALS
539,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jul,2021,32.59,CEREALS
540,"WHOLE CORN GRAIN, YELLOW, 1 KG",Aug,2021,32.97,CEREALS
541,"WHOLE CORN GRAIN, YELLOW, 1 KG",Sep,2021,32.61,CEREALS
542,"WHOLE CORN GRAIN, YELLOW, 1 KG",Oct,2021,32.91,CEREALS
543,"WHOLE CORN GRAIN, YELLOW, 1 KG",Nov,2021,33.06,CEREALS
544,"WHOLE CORN GRAIN, YELLOW, 1 KG",Dec,2021,33.42,CEREALS
545,"WHOLE CORN GRAIN, YELLOW, 1 KG",Annual,2021,33.16,CEREALS
546,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jan,2022,33.47,CEREALS
547,"WHOLE CORN GRAIN, YELLOW, 1 KG",Feb,2022,33.75,CEREALS
548,"WHOLE CORN GRAIN, YELLOW, 1 KG",Mar,2022,34.1,CEREALS
549,"WHOLE CORN GRAIN, YELLOW, 1 KG",Apr,2022,34.42,CEREALS
550,"WHOLE CORN GRAIN, YELLOW, 1 KG",May,2022,34.56,CEREALS
551,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jun,2022,35.06,CEREALS
552,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jul,2022,35.46,CEREALS
553,"WHOLE CORN GRAIN, YELLOW, 1 KG",Aug,2022,36.26,CEREALS
554,"WHOLE CORN GRAIN, YELLOW, 1 KG",Sep,2022,36.84,CEREALS
555,"WHOLE CORN GRAIN, YELLOW, 1 KG",Oct,2022,36.89,CEREALS
556,"WHOLE CORN GRAIN, YELLOW, 1 KG",Nov,2022,36.89,CEREALS
557,"WHOLE CORN GRAIN, YELLOW, 1 KG",Dec,2022,37.08,CEREALS
558,"WHOLE CORN GRAIN, YELLOW, 1 KG",Annual,2022,35.4,CEREALS
559,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jan,2023,37.58,CEREALS
560,"WHOLE CORN GRAIN, YELLOW, 1 KG",Feb,2023,37.45,CEREALS
561,"WHOLE CORN GRAIN, YELLOW, 1 KG",Mar,2023,37.63,CEREALS
562,"WHOLE CORN GRAIN, YELLOW, 1 KG",Apr,2023,38.09,CEREALS
563,"WHOLE CORN GRAIN, YELLOW, 1 KG",May,2023,38.18,CEREALS
564,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jun,2023,38.39,CEREALS
565,"WHOLE CORN GRAIN, YELLOW, 1 KG",Jul,2023,39.13,CEREALS
566,"WHOLE CORN GRAIN, YELLOW, 1 KG",Aug,2023,39.25,CEREALS
567,"WHOLE CORN GRAIN, YELLOW, 1 KG",Sep,2023,40.49,CEREALS
568,"WHOLE CORN GRAIN, YELLOW, 1 KG",Oct,2023,40.64,CEREALS
569,"WHOLE CORN GRAIN, YELLOW, 1 KG",Nov,2023,40.43,CEREALS
570,"WHOLE CORN GRAIN, YELLOW, 1 KG",Dec,2023,40.68,CEREALS
571,"WHOLE CORN GRAIN, YELLOW, 1 KG",Annual,2023,38.99,CEREALS
572,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jan,2020,32.43,CEREALS
573,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Feb,2020,34.09,CEREALS
574,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Mar,2020,34.71,CEREALS
575,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Apr,2020,34.57,CEREALS
576,"WHOLE CORN ON THE COB, NATIVE, 1 KG",May,2020,35.75,CEREALS
577,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jun,2020,35.62,CEREALS
578,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jul,2020,34.02,CEREALS
579,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Aug,2020,28.46,CEREALS
580,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Sep,2020,28.68,CEREALS
581,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Oct,2020,34.36,CEREALS
582,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Nov,2020,35.12,CEREALS
583,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Dec,2020,35.72,CEREALS
584,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Annual,2020,33.63,CEREALS
585,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jan,2021,36.94,CEREALS
586,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Feb,2021,39.84,CEREALS
587,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Mar,2021,41.1,CEREALS
588,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Apr,2021,38.57,CEREALS
589,"WHOLE CORN ON THE COB, NATIVE, 1 KG",May,2021,38.19,CEREALS
590,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jun,2021,38.13,CEREALS
591,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jul,2021,37.28,CEREALS
592,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Aug,2021,37.69,CEREALS
593,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Sep,2021,37.28,CEREALS
594,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Oct,2021,37.28,CEREALS
595,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Nov,2021,37.69,CEREALS
596,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Dec,2021,37.9,CEREALS
597,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Annual,2021,38.16,CEREALS
598,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jan,2022,38.53,CEREALS
599,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Feb,2022,39.08,CEREALS
600,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Mar,2022,39.63,CEREALS
601,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Apr,2022,41.07,CEREALS
602,"WHOLE CORN ON THE COB, NATIVE, 1 KG",May,2022,40.03,CEREALS
603,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jun,2022,41.42,CEREALS
604,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jul,2022,43.13,CEREALS
605,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Aug,2022,41.27,CEREALS
606,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Sep,2022,42.14,CEREALS
607,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Oct,2022,43.11,CEREALS
608,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Nov,2022,45.89,CEREALS
609,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Dec,2022,46.17,CEREALS
610,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Annual,2022,41.79,CEREALS
611,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jan,2023,45.06,CEREALS
612,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Feb,2023,45.89,CEREALS
613,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Mar,2023,46.36,CEREALS
614,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Apr,2023,49.28,CEREALS
615,"WHOLE CORN ON THE COB, NATIVE, 1 KG",May,2023,53.27,CEREALS
616,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jun,2023,55.86,CEREALS
617,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Jul,2023,53.72,CEREALS
618,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Aug,2023,51.97,CEREALS
619,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Sep,2023,52.83,CEREALS
620,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Oct,2023,53.86,CEREALS
621,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Nov,2023,53.44,CEREALS
622,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Dec,2023,53.03,CEREALS
623,"WHOLE CORN ON THE COB, NATIVE, 1 KG",Annual,2023,51.22,CEREALS
624,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jan,2020,50.23,CEREALS
625,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Feb,2020,51.02,CEREALS
626,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Mar,2020,50.78,CEREALS
627,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Apr,2020,51.74,CEREALS
628,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",May,2020,51.67,CEREALS
629,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jun,2020,52.18,CEREALS
630,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jul,2020,51.62,CEREALS
631,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Aug,2020,50.91,CEREALS
632,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Sep,2020,49.7,CEREALS
633,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Oct,2020,50.22,CEREALS
634,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Nov,2020,50.69,CEREALS
635,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Dec,2020,51.84,CEREALS
636,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Annual,2020,51.05,CEREALS
637,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jan,2021,52.72,CEREALS
638,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Feb,2021,52.59,CEREALS
639,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Mar,2021,51.25,CEREALS
640,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Apr,2021,51.93,CEREALS
641,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",May,2021,52.45,CEREALS
642,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jun,2021,51.97,CEREALS
643,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jul,2021,50.28,CEREALS
644,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Aug,2021,51.44,CEREALS
645,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Sep,2021,50.97,CEREALS
646,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Oct,2021,50.85,CEREALS
647,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Nov,2021,51.85,CEREALS
648,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Dec,2021,51.59,CEREALS
649,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Annual,2021,51.66,CEREALS
650,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jan,2022,53.8,CEREALS
651,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Feb,2022,54.46,CEREALS
652,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Mar,2022,54.94,CEREALS
653,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Apr,2022,54.9,CEREALS
654,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",May,2022,55.71,CEREALS
655,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jun,2022,56.51,CEREALS
656,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jul,2022,57.56,CEREALS
657,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Aug,2022,58,CEREALS
658,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Sep,2022,58.47,CEREALS
659,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Oct,2022,59.63,CEREALS
660,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Nov,2022,63.39,CEREALS
661,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Dec,2022,63.69,CEREALS
662,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Annual,2022,57.59,CEREALS
663,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jan,2023,65.28,CEREALS
664,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Feb,2023,64.8,CEREALS
665,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Mar,2023,65.48,CEREALS
666,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Apr,2023,65.33,CEREALS
667,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",May,2023,65.86,CEREALS
668,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jun,2023,64.84,CEREALS
669,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Jul,2023,64.69,CEREALS
670,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Aug,2023,62.9,CEREALS
671,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Sep,2023,63.63,CEREALS
672,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Oct,2023,63.5,CEREALS
673,"WHOLE CORN ON THE COB, SWEET CORN, 1 KG",Nov,2023,62.25,CEREALS
